C_CourseID,C_CourseName,C_DepartmentID,C_InstructorID,C_Credits
6035,Course6035,30,19614,4
6036,Course6036,25,21821,2
6037,Course6037,4,10090,2
6038,Course6038,62,12242,2
6039,Course6039,52,12862,3
6040,Course6040,64,6242,2
6041,Course6041,52,9411,2
6042,Course6042,25,3221,1
6043,Course6043,30,7726,2
6044,Course6044,9,12073,1
6045,Course6045,56,22812,4
6046,Course6046,35,23985,4
6047,Course6047,37,16478,2
6048,Course6048,29,4920,3
6049,Course6049,75,6970,4
6050,Course6050,7,4523,4
6051,Course6051,70,18932,4
6052,Course6052,72,8124,2
6053,Course6053,76,24254,2
6054,Course6054,18,23902,4
6055,Course6055,74,21626,2
6056,Course6056,46,4061,2
6057,Course6057,59,19022,3
6058,Course6058,14,8756,4
6059,Course6059,35,12884,3
6060,Course6060,52,6667,4
6061,Course6061,22,24199,2
6062,Course6062,18,16176,2
6063,Course6063,73,22057,3
6064,Course6064,33,15520,1
6065,Course6065,79,17017,3
6066,Course6066,74,20219,4
6067,Course6067,48,14241,2
6068,Course6068,5,524,2
6069,Course6069,5,7663,4
6070,Course6070,19,7166,4
6071,Course6071,25,4331,2
6072,Course6072,77,864,3
6073,Course6073,36,16338,4
6074,Course6074,17,8478,2
6075,Course6075,32,22060,2
6076,Course6076,52,13544,2
6077,Course6077,32,23265,3
6078,Course6078,14,1350,4
6079,Course6079,24,10422,1
6080,Course6080,56,16097,1
6081,Course6081,33,14250,4
6082,Course6082,28,23812,4
6083,Course6083,28,10612,4
6084,Course6084,30,7549,3
6085,Course6085,46,21230,2
6086,Course6086,74,6928,1
6087,Course6087,73,17758,2
6088,Course6088,23,15037,3
6089,Course6089,19,15226,3
6090,Course6090,15,23502,2
6091,Course6091,62,12885,1
6092,Course6092,19,15277,3
6093,Course6093,68,21852,4
6094,Course6094,29,4666,2
6095,Course6095,28,4239,2
6096,Course6096,50,20291,2
6097,Course6097,15,6688,4
6098,Course6098,50,2670,3
6099,Course6099,80,16465,4
6100,Course6100,29,14382,1
6101,Course6101,83,11290,3
6102,Course6102,19,3816,1
6103,Course6103,76,527,3
6104,Course6104,44,17761,4
6105,Course6105,24,13994,2
6106,Course6106,46,11287,1
6107,Course6107,79,5887,3
6108,Course6108,76,21057,2
6109,Course6109,49,8148,1
6110,Course6110,22,18933,2
6111,Course6111,50,11803,4
6112,Course6112,4,63,2
6113,Course6113,72,16174,1
6114,Course6114,43,12097,2
6115,Course6115,23,11734,1
6116,Course6116,59,11314,3
6117,Course6117,66,9116,3
6118,Course6118,33,22897,2
6119,Course6119,64,9046,3
6120,Course6120,13,24139,4
6121,Course6121,63,326,2
6122,Course6122,27,8195,2
6123,Course6123,8,13023,1
6124,Course6124,76,11661,2
6125,Course6125,9,125,4
6126,Course6126,1,24007,3
6127,Course6127,23,3597,4
6128,Course6128,4,20583,4
6129,Course6129,81,2633,4
6130,Course6130,1,23917,3
6131,Course6131,38,15166,3
6132,Course6132,35,21319,4
6133,Course6133,3,12543,4
6134,Course6134,25,22069,1
6135,Course6135,61,9952,3
6136,Course6136,53,6538,2
6137,Course6137,48,5817,2
6138,Course6138,49,22324,2
6139,Course6139,45,9819,3
6140,Course6140,5,1450,4
6141,Course6141,33,16148,4
6142,Course6142,17,23419,4
6143,Course6143,42,6975,3
6144,Course6144,15,24339,1
6145,Course6145,62,12609,2
6146,Course6146,42,24870,4
6147,Course6147,13,14732,1
6148,Course6148,48,24013,2
6149,Course6149,8,611,1
6150,Course6150,44,19923,4
6151,Course6151,2,14734,4
6152,Course6152,31,18073,1
6153,Course6153,76,4488,4
6154,Course6154,58,20648,2
6155,Course6155,60,19565,4
6156,Course6156,2,9069,1
6157,Course6157,55,13165,3
6158,Course6158,75,10450,2
6159,Course6159,67,12858,4
6160,Course6160,30,5725,4
6161,Course6161,47,12968,2
6162,Course6162,79,24752,2
6163,Course6163,73,3748,1
6164,Course6164,38,20201,2
6165,Course6165,78,4829,2
6166,Course6166,5,8933,2
6167,Course6167,40,14052,3
6168,Course6168,67,17353,4
6169,Course6169,48,16160,1
6170,Course6170,28,11643,4
6171,Course6171,13,13900,2
6172,Course6172,40,14078,4
6173,Course6173,38,18298,3
6174,Course6174,48,17184,1
6175,Course6175,8,10073,2
6176,Course6176,59,17278,4
6177,Course6177,78,13668,1
6178,Course6178,81,13975,3
6179,Course6179,35,24915,1
6180,Course6180,27,22099,1
6181,Course6181,25,448,1
6182,Course6182,23,16047,4
6183,Course6183,63,3322,3
6184,Course6184,49,406,1
6185,Course6185,44,19300,4
6186,Course6186,24,12271,2
6187,Course6187,74,22035,1
6188,Course6188,4,3109,3
6189,Course6189,56,15942,1
6190,Course6190,43,14742,2
6191,Course6191,1,5234,2
6192,Course6192,56,16737,1
6193,Course6193,44,15356,1
6194,Course6194,40,13484,2
6195,Course6195,77,14027,3
6196,Course6196,67,13165,3
6197,Course6197,20,3477,1
6198,Course6198,57,24016,2
6199,Course6199,83,8484,1
6200,Course6200,57,14394,3
6201,Course6201,12,3387,3
6202,Course6202,40,23011,2
6203,Course6203,24,11399,4
6204,Course6204,75,4144,2
6205,Course6205,82,17486,2
6206,Course6206,54,3793,1
6207,Course6207,46,4397,2
6208,Course6208,57,16614,2
6209,Course6209,81,12122,2
6210,Course6210,79,15837,3
6211,Course6211,74,24855,1
6212,Course6212,10,22329,4
6213,Course6213,75,24304,3
6214,Course6214,3,17749,2
6215,Course6215,7,10775,4
6216,Course6216,52,22679,4
6217,Course6217,75,7085,1
6218,Course6218,69,2378,2
6219,Course6219,44,11667,2
6220,Course6220,48,9541,1
6221,Course6221,46,9797,2
6222,Course6222,36,9964,4
6223,Course6223,82,834,1
6224,Course6224,56,15059,3
6225,Course6225,5,23826,1
6226,Course6226,2,7514,1
6227,Course6227,34,20638,4
6228,Course6228,37,323,4
6229,Course6229,73,11936,4
6230,Course6230,58,13960,2
6231,Course6231,48,19845,4
6232,Course6232,57,273,1
6233,Course6233,42,10957,1
6234,Course6234,28,21943,1
6235,Course6235,8,20080,1
6236,Course6236,65,6500,3
6237,Course6237,4,17699,3
6238,Course6238,39,16722,4
6239,Course6239,60,2886,1
6240,Course6240,67,5607,1
6241,Course6241,60,7075,4
6242,Course6242,25,14847,4
6243,Course6243,64,9899,2
6244,Course6244,79,24239,2
6245,Course6245,79,615,1
6246,Course6246,73,24801,1
6247,Course6247,30,10828,2
6248,Course6248,23,23483,4
6249,Course6249,42,7439,4
6250,Course6250,47,23419,3
6251,Course6251,1,14611,1
6252,Course6252,36,7162,4
6253,Course6253,24,2387,3
6254,Course6254,48,9769,2
6255,Course6255,78,18421,4
6256,Course6256,40,10817,4
6257,Course6257,20,10822,4
6258,Course6258,49,5425,2
6259,Course6259,83,3596,1
6260,Course6260,30,24974,2
6261,Course6261,32,17166,1
6262,Course6262,60,16370,2
6263,Course6263,1,14208,1
6264,Course6264,66,12990,2
6265,Course6265,42,1953,2
6266,Course6266,13,232,1
6267,Course6267,46,22975,4
6268,Course6268,67,20584,2
6269,Course6269,25,18429,2
6270,Course6270,74,18450,4
6271,Course6271,26,2198,1
6272,Course6272,28,9451,4
6273,Course6273,21,21407,4
6274,Course6274,69,15260,3
6275,Course6275,4,14306,1
6276,Course6276,71,2806,4
6277,Course6277,15,21913,2
6278,Course6278,30,7454,2
6279,Course6279,57,7911,1
6280,Course6280,55,22074,4
6281,Course6281,73,14715,3
6282,Course6282,25,442,4
6283,Course6283,41,11418,2
6284,Course6284,52,28,4
6285,Course6285,32,17392,2
6286,Course6286,52,6931,1
6287,Course6287,74,20813,3
6288,Course6288,34,3506,3
6289,Course6289,66,1786,3
6290,Course6290,1,1953,3
6291,Course6291,36,21276,4
6292,Course6292,36,9623,2
6293,Course6293,67,24717,2
6294,Course6294,43,14412,4
6295,Course6295,30,24401,2
6296,Course6296,74,6637,4
6297,Course6297,20,11351,4
6298,Course6298,2,2870,3
6299,Course6299,1,18128,4
6300,Course6300,43,9203,2
6301,Course6301,40,18598,2
6302,Course6302,17,15808,4
6303,Course6303,83,17985,4
6304,Course6304,13,12889,4
6305,Course6305,38,24426,4
6306,Course6306,83,8253,3
6307,Course6307,50,8528,4
6308,Course6308,41,5811,2
6309,Course6309,82,23906,4
6310,Course6310,65,12075,4
6311,Course6311,44,1041,1
6312,Course6312,12,4572,4
6313,Course6313,76,6759,2
6314,Course6314,26,1723,4
6315,Course6315,83,14490,1
6316,Course6316,29,3804,3
6317,Course6317,3,1595,1
6318,Course6318,80,3676,1
6319,Course6319,45,21256,3
6320,Course6320,46,14767,4
6321,Course6321,4,18867,3
6322,Course6322,34,21183,3
6323,Course6323,10,14984,3
6324,Course6324,80,24044,3
6325,Course6325,43,5068,3
6326,Course6326,8,15162,4
6327,Course6327,55,10962,1
6328,Course6328,30,3819,2
6329,Course6329,25,21601,1
6330,Course6330,40,23788,1
6331,Course6331,33,19582,4
6332,Course6332,48,18932,2
6333,Course6333,15,12646,4
6334,Course6334,18,10060,1
6335,Course6335,69,24062,3
6336,Course6336,47,20429,3
6337,Course6337,32,7414,1
6338,Course6338,78,2191,2
6339,Course6339,56,18276,3
6340,Course6340,53,20924,2
6341,Course6341,53,5859,4
6342,Course6342,14,15473,1
6343,Course6343,32,4336,3
6344,Course6344,21,11912,1
6345,Course6345,1,23571,2
6346,Course6346,56,11505,3
6347,Course6347,53,13165,1
6348,Course6348,80,12851,4
6349,Course6349,51,14237,2
6350,Course6350,10,22226,3
6351,Course6351,4,9290,4
6352,Course6352,38,10646,1
6353,Course6353,65,13828,2
6354,Course6354,7,17469,1
6355,Course6355,31,3314,3
6356,Course6356,16,10080,2
6357,Course6357,56,10632,2
6358,Course6358,35,7284,3
6359,Course6359,72,3853,3
6360,Course6360,28,13291,1
6361,Course6361,26,9386,3
6362,Course6362,18,11719,4
6363,Course6363,52,14220,4
6364,Course6364,61,12240,4
6365,Course6365,59,8134,4
6366,Course6366,36,20,1
6367,Course6367,42,16973,3
6368,Course6368,27,7760,1
6369,Course6369,68,15922,1
6370,Course6370,58,9734,1
6371,Course6371,48,10121,2
6372,Course6372,15,14292,1
6373,Course6373,52,21367,4
6374,Course6374,26,2035,3
6375,Course6375,42,18206,2
6376,Course6376,22,9802,3
6377,Course6377,15,21976,3
6378,Course6378,83,9244,2
6379,Course6379,53,808,1
6380,Course6380,65,2256,3
6381,Course6381,41,3110,4
6382,Course6382,68,3066,3
6383,Course6383,20,21417,3
6384,Course6384,48,21992,3
6385,Course6385,69,4961,3
6386,Course6386,40,7287,4
6387,Course6387,52,14049,4
6388,Course6388,2,9935,4
6389,Course6389,5,10875,4
6390,Course6390,54,3425,4
6391,Course6391,12,877,2
6392,Course6392,71,3967,4
6393,Course6393,5,15765,1
6394,Course6394,26,9140,1
6395,Course6395,34,4034,2
6396,Course6396,6,17229,1
6397,Course6397,56,6448,1
6398,Course6398,70,22311,4
6399,Course6399,69,13930,3
6400,Course6400,43,4930,2
6401,Course6401,53,13691,4
6402,Course6402,63,16687,3
6403,Course6403,5,3207,3
6404,Course6404,12,10971,3
6405,Course6405,33,17013,3
6406,Course6406,23,5889,3
6407,Course6407,3,12401,1
6408,Course6408,73,8524,4
6409,Course6409,71,11207,1
6410,Course6410,51,12608,4
6411,Course6411,74,23631,4
6412,Course6412,21,5089,3
6413,Course6413,39,18695,1
6414,Course6414,63,18569,3
6415,Course6415,65,10351,4
6416,Course6416,27,6705,2
6417,Course6417,77,7214,4
6418,Course6418,15,8629,1
6419,Course6419,10,12238,4
6420,Course6420,67,21209,1
6421,Course6421,76,13024,3
6422,Course6422,54,22207,4
6423,Course6423,68,19075,2
6424,Course6424,39,19393,3
6425,Course6425,83,23652,3
6426,Course6426,65,2237,2
6427,Course6427,78,6024,2
6428,Course6428,8,15516,1
6429,Course6429,15,20319,4
6430,Course6430,75,17068,1
6431,Course6431,78,2042,1
6432,Course6432,69,22581,3
6433,Course6433,31,3075,1
6434,Course6434,54,5377,1
6435,Course6435,66,14515,2
6436,Course6436,16,6149,1
6437,Course6437,12,18870,4
6438,Course6438,56,7374,1
6439,Course6439,57,4242,2
6440,Course6440,9,20678,4
6441,Course6441,42,19291,2
6442,Course6442,68,15061,4
6443,Course6443,23,4430,4
6444,Course6444,31,6090,2
6445,Course6445,70,13611,4
6446,Course6446,46,20047,1
6447,Course6447,68,15751,2
6448,Course6448,50,15639,2
6449,Course6449,2,3340,1
6450,Course6450,22,16091,3
6451,Course6451,5,16452,3
6452,Course6452,35,17448,1
6453,Course6453,81,7635,4
6454,Course6454,41,14737,4
6455,Course6455,41,15848,1
6456,Course6456,81,9621,1
6457,Course6457,64,14642,4
6458,Course6458,67,20584,1
6459,Course6459,17,664,3
6460,Course6460,8,202,2
6461,Course6461,41,2617,2
6462,Course6462,20,18597,1
6463,Course6463,19,12076,4
6464,Course6464,72,11128,4
6465,Course6465,66,12480,1
6466,Course6466,62,13352,1
6467,Course6467,1,3540,4
6468,Course6468,52,18264,4
6469,Course6469,30,14898,3
6470,Course6470,73,5387,4
6471,Course6471,25,19056,4
6472,Course6472,13,196,3
6473,Course6473,20,21571,1
6474,Course6474,73,12610,1
6475,Course6475,33,20755,2
6476,Course6476,54,18263,2
6477,Course6477,20,16534,2
6478,Course6478,4,6318,3
6479,Course6479,52,2308,4
6480,Course6480,2,16491,4
6481,Course6481,45,14958,1
6482,Course6482,18,21864,3
6483,Course6483,46,13304,1
6484,Course6484,38,13265,2
6485,Course6485,36,11482,3
6486,Course6486,83,6507,3
6487,Course6487,12,16608,2
6488,Course6488,57,14130,1
6489,Course6489,38,3305,2
6490,Course6490,52,17500,1
6491,Course6491,25,23269,1
6492,Course6492,5,6875,1
6493,Course6493,3,3267,1
6494,Course6494,48,8168,3
6495,Course6495,39,24058,2
6496,Course6496,47,4768,4
6497,Course6497,53,5002,4
6498,Course6498,55,11946,1
6499,Course6499,26,1567,4
6500,Course6500,77,22411,1
6501,Course6501,39,3920,1
6502,Course6502,14,7444,3
6503,Course6503,20,8180,4
6504,Course6504,76,1754,4
6505,Course6505,10,18072,1
6506,Course6506,12,1943,2
6507,Course6507,60,13926,2
6508,Course6508,10,20554,4
6509,Course6509,29,2201,4
6510,Course6510,4,19822,1
6511,Course6511,21,14906,1
6512,Course6512,44,18764,1
6513,Course6513,9,3259,3
6514,Course6514,46,23047,3
6515,Course6515,28,16391,2
6516,Course6516,74,11124,3
6517,Course6517,23,5105,4
6518,Course6518,49,7237,1
6519,Course6519,47,14352,4
6520,Course6520,56,4756,1
6521,Course6521,44,12300,4
6522,Course6522,43,10252,3
6523,Course6523,49,21838,1
6524,Course6524,72,324,2
6525,Course6525,79,3878,1
6526,Course6526,26,15204,3
6527,Course6527,44,13127,3
6528,Course6528,24,19944,4
6529,Course6529,17,5303,3
6530,Course6530,53,4419,2
6531,Course6531,41,6054,2
6532,Course6532,23,5480,3
6533,Course6533,11,10140,4
6534,Course6534,31,3214,4
6535,Course6535,74,2806,1
6536,Course6536,66,9693,1
6537,Course6537,26,18111,4
6538,Course6538,12,8339,3
6539,Course6539,33,17281,3
6540,Course6540,37,13490,2
6541,Course6541,28,435,4
6542,Course6542,31,725,2
6543,Course6543,5,421,4
6544,Course6544,46,10484,3
6545,Course6545,33,3960,1
6546,Course6546,80,22240,1
6547,Course6547,14,9151,4
6548,Course6548,25,19798,1
6549,Course6549,73,20064,2
6550,Course6550,47,23357,4
6551,Course6551,82,9432,1
6552,Course6552,58,7886,3
6553,Course6553,21,19377,4
6554,Course6554,19,16687,1
6555,Course6555,41,24195,3
6556,Course6556,1,4427,3
6557,Course6557,15,13938,2
6558,Course6558,39,15855,4
6559,Course6559,17,12824,4
6560,Course6560,48,2443,4
6561,Course6561,24,21835,1
6562,Course6562,69,18405,4
6563,Course6563,39,14929,4
6564,Course6564,30,4249,3
6565,Course6565,73,14580,2
6566,Course6566,74,6430,4
6567,Course6567,20,6787,1
6568,Course6568,15,7819,1
6569,Course6569,77,10158,2
6570,Course6570,72,5142,2
6571,Course6571,38,23554,2
6572,Course6572,3,6238,2
6573,Course6573,2,21213,2
6574,Course6574,39,10251,3
6575,Course6575,75,16540,1
6576,Course6576,60,2687,2
6577,Course6577,76,15932,2
6578,Course6578,54,23128,3
6579,Course6579,21,2722,2
6580,Course6580,48,16127,4
6581,Course6581,18,11701,4
6582,Course6582,13,6578,3
6583,Course6583,10,17291,3
6584,Course6584,33,20921,2
6585,Course6585,13,17802,2
6586,Course6586,81,6183,1
6587,Course6587,64,24140,1
6588,Course6588,68,1962,4
6589,Course6589,43,5503,4
6590,Course6590,8,5290,2
6591,Course6591,12,3766,1
6592,Course6592,82,22764,2
6593,Course6593,37,22042,3
6594,Course6594,3,16528,1
6595,Course6595,14,18173,1
6596,Course6596,59,206,4
6597,Course6597,50,18110,2
6598,Course6598,4,20969,3
6599,Course6599,23,15657,4
6600,Course6600,18,20978,1
6601,Course6601,62,17075,1
6602,Course6602,29,10204,1
6603,Course6603,9,6602,2
6604,Course6604,82,11130,2
6605,Course6605,46,16742,2
6606,Course6606,51,14978,3
6607,Course6607,76,17171,2
6608,Course6608,32,13310,1
6609,Course6609,63,10169,2
6610,Course6610,17,1821,1
6611,Course6611,31,4394,1
6612,Course6612,36,20938,3
6613,Course6613,51,8032,4
6614,Course6614,4,24317,2
6615,Course6615,12,15714,4
6616,Course6616,3,16376,2
6617,Course6617,60,15189,1
6618,Course6618,81,12238,1
6619,Course6619,56,17187,2
6620,Course6620,28,1891,3
6621,Course6621,6,21639,2
6622,Course6622,1,21549,2
6623,Course6623,15,8032,2
6624,Course6624,1,10834,3
6625,Course6625,47,21481,1
6626,Course6626,80,8146,1
6627,Course6627,79,12386,2
6628,Course6628,12,2310,2
6629,Course6629,46,15240,2
6630,Course6630,46,8182,3
6631,Course6631,26,19411,4
6632,Course6632,49,15057,2
6633,Course6633,64,13970,1
6634,Course6634,78,5456,4
6635,Course6635,15,17940,2
6636,Course6636,80,17221,2
6637,Course6637,77,1922,4
6638,Course6638,2,5567,3
6639,Course6639,51,7817,3
6640,Course6640,37,10191,1
6641,Course6641,64,14510,1
6642,Course6642,75,16519,4
6643,Course6643,29,3507,3
6644,Course6644,59,17154,1
6645,Course6645,5,14480,1
6646,Course6646,45,19845,4
6647,Course6647,12,7328,1
6648,Course6648,53,9415,2
6649,Course6649,81,12397,1
6650,Course6650,77,8462,3
6651,Course6651,62,24498,3
6652,Course6652,44,14849,1
6653,Course6653,27,18359,3
6654,Course6654,27,17116,2
6655,Course6655,46,5600,4
6656,Course6656,53,12995,1
6657,Course6657,42,6095,3
6658,Course6658,10,13637,2
6659,Course6659,51,12929,3
6660,Course6660,45,1916,1
6661,Course6661,43,13778,4
6662,Course6662,66,1574,1
6663,Course6663,1,4416,3
6664,Course6664,73,19921,4
6665,Course6665,34,19896,3
6666,Course6666,61,22280,4
6667,Course6667,72,1998,2
6668,Course6668,62,19619,3
6669,Course6669,35,13414,2
6670,Course6670,42,16198,1
6671,Course6671,36,21809,2
6672,Course6672,83,2461,4
6673,Course6673,11,8320,2
6674,Course6674,11,9243,3
6675,Course6675,67,6033,3
6676,Course6676,15,12225,2
6677,Course6677,64,14958,4
6678,Course6678,67,20616,4
6679,Course6679,72,22261,4
6680,Course6680,3,23641,4
6681,Course6681,13,15922,4
6682,Course6682,82,15897,4
6683,Course6683,9,12471,2
6684,Course6684,66,7649,2
6685,Course6685,35,9900,3
6686,Course6686,43,24821,2
6687,Course6687,63,15408,1
6688,Course6688,56,20459,2
6689,Course6689,28,20906,1
6690,Course6690,35,3734,1
6691,Course6691,40,4505,2
6692,Course6692,3,11996,3
6693,Course6693,74,1837,1
6694,Course6694,10,20739,2
6695,Course6695,45,12677,2
6696,Course6696,49,14842,2
6697,Course6697,4,23571,2
6698,Course6698,62,15860,3
6699,Course6699,43,11328,3
6700,Course6700,66,14740,3
6701,Course6701,4,17293,3
6702,Course6702,61,7147,1
6703,Course6703,81,3116,4
6704,Course6704,64,4869,4
6705,Course6705,30,21650,1
6706,Course6706,45,9491,1
6707,Course6707,41,21968,2
6708,Course6708,81,24038,2
6709,Course6709,68,2668,4
6710,Course6710,76,21470,4
6711,Course6711,24,20437,1
6712,Course6712,11,24137,2
6713,Course6713,34,14820,3
6714,Course6714,21,21308,4
6715,Course6715,39,17600,3
6716,Course6716,43,5893,2
6717,Course6717,74,18710,2
6718,Course6718,32,12811,1
6719,Course6719,54,8654,2
6720,Course6720,2,2146,3
6721,Course6721,78,4722,2
6722,Course6722,75,4536,2
6723,Course6723,80,13582,4
6724,Course6724,82,16401,1
6725,Course6725,13,8731,2
6726,Course6726,82,11896,1
6727,Course6727,6,23441,3
6728,Course6728,40,16937,4
6729,Course6729,79,8243,2
6730,Course6730,3,37,4
6731,Course6731,46,15706,4
6732,Course6732,44,13895,3
6733,Course6733,61,18102,3
6734,Course6734,11,6442,3
6735,Course6735,40,16488,1
6736,Course6736,17,3536,3
6737,Course6737,66,9782,1
6738,Course6738,69,7193,4
6739,Course6739,19,11159,1
6740,Course6740,67,24346,4
6741,Course6741,45,9577,3
6742,Course6742,61,3640,4
6743,Course6743,40,5670,4
6744,Course6744,23,5488,1
6745,Course6745,26,15753,2
6746,Course6746,10,12711,1
6747,Course6747,19,1312,3
6748,Course6748,44,17559,2
6749,Course6749,35,23320,1
6750,Course6750,48,2247,2
6751,Course6751,3,23781,3
6752,Course6752,62,16701,1
6753,Course6753,53,2836,2
6754,Course6754,51,12121,1
6755,Course6755,62,18658,1
6756,Course6756,18,6179,4
6757,Course6757,82,11577,2
6758,Course6758,13,24646,2
6759,Course6759,17,12322,3
6760,Course6760,6,15551,1
6761,Course6761,69,18017,1
6762,Course6762,1,1778,2
6763,Course6763,14,13431,1
6764,Course6764,3,4727,2
6765,Course6765,67,23459,3
6766,Course6766,75,18818,3
6767,Course6767,49,2988,2
6768,Course6768,53,2101,4
6769,Course6769,76,6055,1
6770,Course6770,52,9656,4
6771,Course6771,48,3600,2
6772,Course6772,30,13817,4
6773,Course6773,58,18946,2
6774,Course6774,1,16007,3
6775,Course6775,55,1841,1
6776,Course6776,77,848,4
6777,Course6777,81,8441,1
6778,Course6778,5,18229,2
6779,Course6779,54,21825,1
6780,Course6780,18,8900,2
6781,Course6781,33,23997,1
6782,Course6782,14,14952,4
6783,Course6783,27,7113,1
6784,Course6784,44,3316,4
6785,Course6785,31,7032,1
6786,Course6786,48,11919,1
6787,Course6787,35,15507,3
6788,Course6788,72,20724,3
6789,Course6789,6,10865,4
6790,Course6790,19,14602,4
6791,Course6791,38,22486,2
6792,Course6792,46,10237,4
6793,Course6793,42,13281,3
6794,Course6794,41,11400,2
6795,Course6795,49,673,4
6796,Course6796,52,4557,3
6797,Course6797,41,8223,4
6798,Course6798,64,23306,2
6799,Course6799,14,18257,4
6800,Course6800,43,15484,2
6801,Course6801,42,8290,4
6802,Course6802,59,7977,2
